,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item,emp_name,salary,activities,has_flags,flag_types
1408,2019-06-24 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1409,2019-06-24 00:00:00,0.5,Rest Break,,,,,,EMP_12,1,,,
1410,2019-06-24 00:00:00,0.25,Lunch Break,,,,,,EMP_12,1,,,
1411,2019-06-24 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1412,2019-06-24 00:00:00,0.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1413,2019-06-24 00:00:00,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1414,2019-06-24 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1415,2019-06-24 00:00:00,1.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1416,2019-06-24 00:00:00,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Nonresidential,Overhead,EMP_12,1,,,
1417,2019-06-24 00:00:00,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1418,2019-06-24 00:00:00,0.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1419,2019-06-25 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1420,2019-06-25 00:00:00,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1421,2019-06-25 00:00:00,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1422,2019-06-25 00:00:00,1.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1423,2019-06-25 00:00:00,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1424,2019-06-25 00:00:00,0.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1425,2019-06-25 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1426,2019-06-25 00:00:00,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1427,2019-06-25 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1428,2019-06-25 00:00:00,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1429,2019-06-25 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1430,2019-06-25 00:00:00,0.92,Lunch Break,,,,,,EMP_12,1,,,
1431,2019-06-25 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1432,2019-06-26 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1433,2019-06-26 00:00:00,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1434,2019-06-26 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1435,2019-06-26 00:00:00,1.08,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1436,2019-06-26 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1437,2019-06-26 00:00:00,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1438,2019-06-26 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1439,2019-06-26 00:00:00,1.75,Lunch Break,,,,,,EMP_12,1,,,
1440,2019-06-26 00:00:00,1.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1441,2019-06-26 00:00:00,0.42,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1442,2019-06-27 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1443,2019-06-27 00:00:00,2.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1444,2019-06-27 00:00:00,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1445,2019-06-27 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1446,2019-06-27 00:00:00,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_12,1,,,
1447,2019-06-27 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1448,2019-06-27 00:00:00,1.42,Lunch Break,,,,,,EMP_12,1,,,
1449,2019-06-27 00:00:00,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1450,2019-06-27 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1451,2019-06-27 00:00:00,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1452,2019-06-27 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1453,2019-06-27 00:00:00,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1454,2019-06-27 00:00:00,0.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1455,2019-06-27 00:00:00,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_12,1,,,
1456,2019-06-27 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1457,2019-06-28 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1458,2019-06-28 00:00:00,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1459,2019-06-28 00:00:00,1.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1460,2019-06-28 00:00:00,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1461,2019-06-28 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1462,2019-06-28 00:00:00,2.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1463,2019-06-28 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1464,2019-06-28 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1465,2019-06-28 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1466,2019-07-01 00:00:00,0.92,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1467,2019-07-01 00:00:00,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T21901: 2019 Class Updates,Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
1468,2019-07-01 00:00:00,0.17,Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,EMP_12,1,,,
1469,2019-07-01 00:00:00,0.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1470,2019-07-01 00:00:00,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1471,2019-07-01 00:00:00,0.5,Lunch Break,,,,,,EMP_12,1,,,
1472,2019-07-01 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1473,2019-07-01 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1474,2019-07-01 00:00:00,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1475,2019-07-01 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1476,2019-07-01 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1477,2019-07-01 00:00:00,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1478,2019-07-01 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1479,2019-07-01 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1480,2019-07-01 00:00:00,0.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1481,2019-07-02 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1482,2019-07-02 00:00:00,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1483,2019-07-02 00:00:00,0.58,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1484,2019-07-02 00:00:00,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1485,2019-07-02 00:00:00,2.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1486,2019-07-02 00:00:00,0.33,Rest Break,,,,,,EMP_12,1,,,
1487,2019-07-02 00:00:00,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1488,2019-07-02 00:00:00,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1489,2019-07-02 00:00:00,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1490,2019-07-02 00:00:00,0.33,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1491,2019-07-02 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1492,2019-07-03 00:00:00,3.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T21901: 2019 Class Updates,Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
1493,2019-07-03 00:00:00,0.17,Lunch Break,,,,,,EMP_12,1,,,
1494,2019-07-03 00:00:00,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1495,2019-07-03 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1496,2019-07-03 00:00:00,1.58,Lunch Break,,,,,,EMP_12,1,,,
1497,2019-07-03 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1498,2019-07-03 00:00:00,1.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1499,2019-07-03 00:00:00,0.5,Rest Break,,,,,,EMP_12,1,,,
1500,2019-07-03 00:00:00,1.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1501,2019-07-03 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1502,2019-07-03 00:00:00,2.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1503,2019-07-03 00:00:00,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1504,2019-07-04 00:00:00,7.2,Holiday,,,,,,EMP_12,1,,,
1505,2019-07-05 00:00:00,7.2,Vacation,,,,,,EMP_12,1,,,
1506,2019-07-08 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1507,2019-07-08 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1508,2019-07-08 00:00:00,2.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1509,2019-07-08 00:00:00,1.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1510,2019-07-08 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1511,2019-07-08 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1512,2019-07-08 00:00:00,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1513,2019-07-08 00:00:00,0.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1514,2019-07-08 00:00:00,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1515,2019-07-08 00:00:00,0.33,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1516,2019-07-08 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1517,2019-07-08 00:00:00,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1804: Project Management (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1518,2019-07-08 00:00:00,0.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1519,2019-07-09 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1520,2019-07-09 00:00:00,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1521,2019-07-09 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1522,2019-07-09 00:00:00,0.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1523,2019-07-09 00:00:00,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
1524,2019-07-09 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1525,2019-07-09 00:00:00,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
1526,2019-07-09 00:00:00,0.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1527,2019-07-09 00:00:00,1.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1528,2019-07-09 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1529,2019-07-09 00:00:00,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1530,2019-07-09 00:00:00,0.42,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1531,2019-07-10 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1532,2019-07-10 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1533,2019-07-10 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1534,2019-07-10 00:00:00,2.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1535,2019-07-10 00:00:00,0.5,Lunch Break,,,,,,EMP_12,1,,,
1536,2019-07-10 00:00:00,0.5,Rest Break,,,,,,EMP_12,1,,,
1537,2019-07-10 00:00:00,0.17,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1538,2019-07-10 00:00:00,2.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1539,2019-07-10 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1540,2019-07-10 00:00:00,0.42,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1541,2019-07-10 00:00:00,0.58,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1542,2019-07-10 00:00:00,0.67,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1543,2019-07-11 00:00:00,1.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1544,2019-07-11 00:00:00,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1545,2019-07-11 00:00:00,0.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1546,2019-07-11 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1547,2019-07-11 00:00:00,0.17,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1548,2019-07-11 00:00:00,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1549,2019-07-11 00:00:00,0.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_12,1,,,
1550,2019-07-11 00:00:00,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1551,2019-07-11 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1552,2019-07-11 00:00:00,1.08,Lunch Break,,,,,,EMP_12,1,,,
1553,2019-07-11 00:00:00,0.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1554,2019-07-11 00:00:00,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_12,1,,,
1555,2019-07-11 00:00:00,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1556,2019-07-11 00:00:00,1.58,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1557,2019-07-11 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1558,2019-07-12 00:00:00,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1559,2019-07-12 00:00:00,0.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_12,1,,,
1560,2019-07-12 00:00:00,0.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1561,2019-07-12 00:00:00,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1562,2019-07-12 00:00:00,1.92,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1563,2019-07-12 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1564,2019-07-12 00:00:00,0.67,Lunch Break,,,,,,EMP_12,1,,,
1565,2019-07-12 00:00:00,2.92,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1566,2019-07-12 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1567,2019-07-14 00:00:00,0.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1568,2019-07-14 00:00:00,0.58,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1569,2019-07-15 00:00:00,0.83,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1570,2019-07-15 00:00:00,0.42,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1571,2019-07-15 00:00:00,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1572,2019-07-15 00:00:00,0.33,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO,EMP_12,1,,,
1573,2019-07-15 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1574,2019-07-15 00:00:00,0.92,Lunch Break,,,,,,EMP_12,1,,,
1575,2019-07-15 00:00:00,0.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1576,2019-07-15 00:00:00,0.67,Lunch Break,,,,,,EMP_12,1,,,
1577,2019-07-15 00:00:00,0.67,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1578,2019-07-15 00:00:00,1.17,Lunch Break,,,,,,EMP_12,1,,,
1579,2019-07-15 00:00:00,0.25,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1580,2019-07-16 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1581,2019-07-16 00:00:00,0.83,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_12,1,,,
1582,2019-07-16 00:00:00,1.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T21901: 2019 Class Updates,Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
1583,2019-07-16 00:00:00,0.25,Rest Break,,,,,,EMP_12,1,,,
1584,2019-07-16 00:00:00,0.42,Lunch Break,,,,,,EMP_12,1,,,
1585,2019-07-16 00:00:00,0.25,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_12,1,,,
1586,2019-07-16 00:00:00,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_12,1,,,
1587,2019-07-16 00:00:00,0.5,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Review,Yes,Utilities:PG&E,Task 4 - Future Code Work,EMP_12,1,,,
1588,2019-07-16 00:00:00,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T21901: 2019 Class Updates,Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
1589,2019-07-16 00:00:00,0.17,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,EMP_12,1,,,
1590,2019-07-16 00:00:00,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T21901: 2019 Class Updates,Yes,Utilities:PG&E,Task 2 - Standards & Essential,EMP_12,1,,,
